id,subject,education_level,chapter,topic_name,reference_component,component_type,student_note_evidence,label,numeric_score,is_hard_negative,source_type,source_reference
REC-CHE-00307,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,Note: Activation energy Ea is the minimum energy required to form activated complex.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-MAT-00789,Mathematics,Class 12,Integrals,Integration by Parts,Integration by parts formula is int(u * dv) = u * v - int(v * du) with ILATE rule for selecting first function u.,formula,Formula int(u dv) = u v - int(v du). (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 7, Section 7.5"
REC-MAT-00973,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,Sum of roots is -b/a and product of roots is c/a. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-MAT-00907,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,Note: Bayes theorem: posterior probability P(A|B) = P(B|A)*P(A) / P(B). [Ref: NCERT Chapter notes],FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-CHE-00382,Chemistry,Class 11,Equilibrium,Le Chatelier's Principle,"Le Chatelier's principle states that if a dynamic equilibrium is disturbed by changing concentration, pressure, or temperature, the system shifts to counteract the disturbance.",core_concept,"Exam Revision: Le Chatelier principle: modifying temperature, pressure, or concentration of an equilibrium system shifts position in direction that counteracts the applied change. (Important for final exam)",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 7, Section 7.8"
REC-BIO-00538,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,- Plasma membrane consists of lipids and proteins arranged in a bilayer.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-BIO-00651,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,Note: RNA contains ribose sugar and uracil base instead of thymine.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-PHY-00225,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Refraction occurs when light passes between optically dense media.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-GEO-01224,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,Key Point: Monsoon winds are seasonal land and sea breeze systems over South Asia. [Summary],MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-GEO-01030,Geography,Class 11,Fundamentals of Physical Geography,Theory of Plate Tectonics,"Theory of plate tectonics explains large-scale movement of Earth's lithospheric plates over convective asthenosphere forming divergent, convergent, and transform boundaries.",core_concept,Exam Revision: Plate tectonics was proposed by Alfred Wegener in 1912. (Important for final exam),MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 4, Section 4.4"
REC-BIO-00755,Biology,Class 11,Biomolecules,Enzyme Action and Mechanism,Enzymes lower activation energy barrier to accelerate biochemical reactions via active site substrate binding (lock and key / induced fit).,process,Note: Cofactors like coenzymes and prosthetic groups increase catalytic activity.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 9, Section 9.8"
REC-PHY-00237,Physics,Class 12,Ray Optics and Optical Instruments,Lens Maker's Formula,"Lens maker's formula 1/f = (n - 1) * (1/R1 - 1/R2) relates focal length f of a thin lens to refractive index n and radii of curvature R1, R2.",formula,Lens maker formla: 1/f = (mu - 1) * (1/R1 - 1/R2) where R1 and R2 are radii of curvature of two lens surfaces.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 2, Chapter 9, Section 9.5"
REC-GEO-01113,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,Deltas are depositional landforms formed at river mouths.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
REC-MAT-00862,Mathematics,Class 11,Limits and Derivatives,First Principles Derivation,Derivative of function f(x) from first principles is f'(x) = lim_{h->0} [f(x+h) - f(x)] / h.,derivation,Exam Revision: First principle of derivative: f'(x) = lim(h->0) [f(x+h) - f(x)] / h. Derives rate of change from secant slope limit. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Mathematics, Chapter 13, Section 13.5"
REC-PHY-00097,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,Construct a cylindrical Gaussian surface of radius r and length L. Flux through end caps is 0. Curved flux = E(2*pi*r*L) = Q_enclosed/e0 = lambda*L/e0 => E = lambda / (2*pi*e0*r).,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-MAT-00920,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,Key Point: Bayes theorem calculates reverse conditional probability given prior probabilities. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-MAT-00967,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,D=criminant D = b^2 - 4ac determines whether roots are real or imaginary.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-GEO-01193,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,"Planetary wind system: Trade winds, Westerlies, and Polar Easterlies driven by pressure gradient force and Coriolis effect.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-CHE-00377,Chemistry,Class 11,Equilibrium,Le Chatelier's Principle,"Le Chatelier's principle states that if a dynamic equilibrium is disturbed by changing concentration, pressure, or temperature, the system shifts to counteract the disturbance.",core_concept,"Le Chatelier principle: modifying temperature, pressure, or concentration of an equilibrium system shifts position in direction that counteracts the applied change.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 7, Section 7.8"
REC-MAT-00951,Mathematics,Class 10,Quadratic Equations,Quadratic Formula and Discriminant,Quadratic formula x = [-b +- sqrt(b^2 - 4ac)] / (2a) solves ax^2 + bx + c = 0 with discriminant D = b^2 - 4ac determining root nature.,formula,"Roots of ax^2 + bx + c = 0 given by x = (-b +- sqrt(b^2 - 4ac)) / (2a). D=criminant D = b^2 - 4ac: D>0 real d=tinct, D=0 real equal, D<0 complex.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 10 Mathematics, Chapter 4, Section 4.4"
REC-CHE-00294,Chemistry,Class 12,Chemical Kinetics,Arrhenius Equation,Arrhenius equation k = A * exp(-Ea / (R * T)) describes temperature dependence of reaction rate constant k.,formula,Exam Revision: ln(k2/k1) = (Ea/R) * (1/T1 - 1/T2) derived from Arrhenius equation. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Chemistry Part 1, Chapter 4, Section 4.5"
REC-CHE-00501,Chemistry,Class 11,States of Matter,Ideal Gas Equation,"Ideal gas equation P * V = n * R * T combines Boyle's law, Charles's law, and Avogadro's law for ideal gas behavior.",formula,Boyle's law states P is inversely proportional to V at constant T. (refer to diagram for full details),PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 5, Section 5.5"
REC-BIO-00523,Biology,Class 11,Cell: The Unit of Life,Fluid Mosaic Model of Cell Membrane,"Fluid mosaic model describes cell membrane as a phospholipid bilayer with polar hydrophilic heads outside and nonpolar hydrophobic tails inside, with embedded proteins.",definition,"Note: Fluid mosaic model proposed by Singer and Nicolson: quasi-fluid phospholipid bilayer with polar hydrophilic heads facing outward and nonpolar hydrophobic fatty acid tails facing inward, integrated with transport proteins. [Ref: NCERT Chapter notes]",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Biology, Chapter 8, Section 8.5.1"
REC-PHY-00224,Physics,Class 12,Electromagnetic Induction,Faraday's Law of Induction,Induced electromotive force emf = - d(phi_B) / dt is proportional to negative rate of change of magnetic flux.,formula,Key Point: Self inductance of solenoid is L = mu_0 * N^2 * A / l. [Summary],MISSING,0.0,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 6, Section 6.3"
REC-CHE-00514,Chemistry,Class 11,States of Matter,Ideal Gas Equation,"Ideal gas equation P * V = n * R * T combines Boyle's law, Charles's law, and Avogadro's law for ideal gas behavior.",formula,- Dalton's law of partial pressures P_total = P1 + P2 + P3.,MISSING,0.0,False,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 5, Section 5.5"
REC-MAT-00902,Mathematics,Class 12,Probability,Bayes' Theorem,Bayes' theorem calculates conditional probability P(Ai|B) = [P(Ai) * P(B|Ai)] / sum[P(Ak) * P(B|Ak)] for partition events Ai.,formula,Exam Revision: Bayes theorem formula: P(E_i|A) = [P(E_i)*P(A|E_i)] / sum_{j=1}^n [P(E_j)*P(A|E_j)] for pairwise disjoint events E_i. (Important for final exam),FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Mathematics Part 2, Chapter 13, Section 13.3"
REC-BIO-00640,Biology,Class 12,Molecular Basis of Inheritance,DNA Double Helix Structure,"Watson and Crick DNA double helix model features antiparallel polynucleotide chains with complementary base pairing (A=T with 2 H-bonds, G=C with 3 H-bonds).",definition,"Key Point: DNA consists of nitrogenous bases adenine, guanine, cytosine, and thymine. [Summary]",PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Biology, Chapter 6, Section 6.1"
REC-GEO-01169,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,Earthquakes are measured on the Richter scale for magnitude and Mercalli scale for intensity.,MISSING,0.0,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-GEO-01160,Geography,Class 11,Natural Hazards and Disasters,Causes of Disasters and Mitigation Strategies,"Natural disasters (earthquakes, landslides, GLOF, floods) require proactive mitigation strategies including hazard risk mapping, early warning systems, slope stabilization, and afforestation.",process,Key Point: Disaster mitigation involves preparing for natural hazards like earthquakes and floods. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7 (Disasters), Section 7.4"
REC-PHY-00138,Physics,Class 12,Electric Charges and Fields,Field Inside a Thin Spherical Shell,Electric field inside a uniformly charged thin spherical shell (r < R) is strictly zero (E = 0) because enclosed charge is zero.,core_concept,"- Inside a thin charged shell (r < R), enclosed charge Q_enc = 0. By Gauss law E*(4*pi*r^2) = 0 => E = 0 everywhere inside.",FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15.3"
REC-GEO-01203,Geography,Class 11,Atmosphere and Climate,Atmospheric Pressure Belts and Planetary Winds,"Global atmospheric circulation features Equatorial Low (Doldrums), Subtropical Highs (Horse Latitudes), Subpolar Lows, and Polar Highs driving Trade Winds, Westerlies, and Easterlies.",core_concept,Note: Pressure belts shift north and south with apparent movement of the sun.,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 10, Section 10.4"
REC-PHY-00107,Physics,Class 12,Electric Charges and Fields,Field Due to Infinitely Long Straight Wire,Derivation of electric field due to infinitely long wire using Gauss's Law yielding E = lambda / (2 * pi * epsilon_0 * r).,derivation,Note: Electric field of long line charge is E = lambda / (2 * pi * e0 * r).,PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 12 Physics Part 1, Chapter 1, Section 1.15"
REC-CHE-00408,Chemistry,Class 11,Equilibrium,Le Chatelier's Principle,"Le Chatelier's principle states that if a dynamic equilibrium is disturbed by changing concentration, pressure, or temperature, the system shifts to counteract the disturbance.",core_concept,Key Point: Exothermic reactions shift left when temperature is increased. [Summary],PARTIALLY_COVERED,0.5,True,NCERT Textbooks,"NCERT Class 11 Chemistry Part 1, Chapter 7, Section 7.8"
REC-GEO-01097,Geography,Class 11,Landforms and their Evolution,Agents of Gradation and River Landforms,"Running water as a geomorphic agent creates erosional landforms (V-shaped valleys, waterfalls, gorges) in youthful stage and depositional landforms (deltas, alluvial fans, levees) in old stage.",process,Fluvial landforms: upper course erosion creates gorges/waterfalls; lower course deposition creates oxbow lakes and deltas.,FULLY_COVERED,1.0,False,NCERT Textbooks,"NCERT Class 11 Geography, Chapter 7, Section 7.2"
